fips,Model,Wave,both_mape,both_rmse,ext_only_mape,ext_only_rmse,int_only_mape,int_only_rmse,none_mape,none_rmse
4,Random Forest,Second,0.32219490772258613,0.049041809067119656,0.3238739603356592,0.048564483488032925,0.3335395327533587,0.06570571359234438,0.3396103256419661,0.06605368880707838
4,Random Forest,Third,0.24902688825986638,0.02738161138961745,0.2665960828478649,0.03203194472421659,0.247267297897453,0.029856044717668295,0.2626411914426725,0.03065017977537552
4,Random Forest,All,0.4486896360035709,0.07944826252669737,0.44395248102883517,0.0790922329880518,0.4768119506987854,0.1163707774731044,0.4699417186647771,0.11519775600417823
4,Gradient Boost,First,0.0612277006141543,0.022491185806300208,0.060931548151869866,0.02646251560140931,0.09418201307980781,0.02976130506621936,0.09858564805062735,0.03329860399664693
4,Gradient Boost,Second,0.32985971178149925,0.06794183745768509,0.42675338054762263,0.06600465619727032,0.28122005578152737,0.07870512071918023,0.2732562941411967,0.06696866532044048
4,Gradient Boost,Third,0.129638056047111,0.026943551078833138,0.16070997440359652,0.03174939400798969,0.10557013498271021,0.02214093288279375,0.10733533257365788,0.02772056042411102
4,Gradient Boost,All,0.2576157542224064,0.07330576565455024,0.23767692436868065,0.06260348314107508,0.40180476333475007,0.1362003687868703,0.41687164945452515,0.13774811101289977
4,SVM,First,1.0294702663452295,0.06300583479722283,1.08524006924495,0.06696277029572925,0.9764792728176122,0.06090886172578066,0.8663242444118584,0.06133260919007303
4,SVM,Second,0.5947344880831443,0.0846712412150866,0.6226104670439271,0.09209714364716612,0.6140515030031426,0.08885397235793334,0.7366272165480665,0.09599585156465727
4,SVM,Third,0.6822129560249794,0.0637839897922259,0.45820385692665155,0.05573516354071971,0.7912703531659434,0.06884727039560029,0.7793634905391884,0.06435967647656397
4,SVM,All,1.1344362349092254,0.11375026622433322,1.1451016879323517,0.11325279630788161,1.016341762481081,0.12740748937216112,0.9461008639422944,0.12590063412221295
4,MLP,First,0.3469728578930066,0.031647500962205505,0.28478079943399304,0.03240623765834255,0.2855784706679298,0.038305666788886125,0.2601094529112755,0.03899229583073614
4,MLP,Second,0.36316345214386825,0.06501005310464805,0.3789233848917977,0.06298436807394664,0.3716515661793518,0.06732569563623414,0.3801596249668022,0.06939085580968861
4,MLP,Third,0.17211604731337987,0.03568151025505789,0.1634879079393443,0.031599173695985264,0.16269781836826025,0.0397499708334243,0.14554837556397468,0.033760268528923075
